466.12	1.2828	668.14	0.0014967	18.478	18.628	45.231	133.13	185.02	568.07	0.097877	undefined	undefined	0.0081601	liquid
467.53	1.3130	665.93	0.0015017	18.735	18.889	45.782	133.46	185.70	562.27	0.10933	undefined	undefined	0.0080133	liquid
468.94	1.3438	663.70	0.0015067	18.992	19.150	46.333	133.79	186.38	556.47	0.12113	undefined	undefined	0.0078670	liquid
470.35	1.3751	661.45	0.0015118	19.250	19.413	46.884	134.12	187.08	550.65	0.13328	undefined	undefined	0.0077212	liquid
471.76	1.4069	659.19	0.0015170	19.510	19.676	47.435	134.46	187.79	544.83	0.14579	undefined	undefined	0.0075758	liquid
473.17	1.4392	656.90	0.0015223	19.770	19.941	47.987	134.80	188.52	539.00	0.15870	undefined	undefined	0.0074310	liquid
474.58	1.4721	654.60	0.0015277	20.030	20.206	48.538	135.14	189.25	533.16	0.17200	undefined	undefined	0.0072866	liquid
475.99	1.5055	652.28	0.0015331	20.292	20.472	49.090	135.48	190.01	527.30	0.18573	undefined	undefined	0.0071427	liquid
477.40	1.5395	649.94	0.0015386	20.554	20.739	49.642	135.82	190.78	521.44	0.19990	undefined	undefined	0.0069994	liquid
478.81	1.5741	647.57	0.0015442	20.818	21.008	50.194	136.16	191.56	515.56	0.21453	undefined	undefined	0.0068566	liquid
480.22	1.6092	645.19	0.0015499	21.082	21.277	50.747	136.51	192.36	509.67	0.22966	undefined	undefined	0.0067142	liquid
481.63	1.6449	642.79	0.0015557	21.347	21.547	51.299	136.85	193.18	503.77	0.24529	undefined	undefined	0.0065724	liquid
483.04	1.6811	640.36	0.0015616	21.613	21.818	51.853	137.20	194.02	497.85	0.26146	undefined	undefined	0.0064312	liquid
484.45	1.7180	637.91	0.0015676	21.880	22.090	52.406	137.55	194.88	491.92	0.27820	undefined	undefined	0.0062905	liquid
485.86	1.7554	635.44	0.0015737	22.148	22.364	52.960	137.91	195.76	485.97	0.29553	undefined	undefined	0.0061503	liquid
487.27	1.7935	632.94	0.0015799	22.417	22.638	53.514	138.26	196.66	480.00	0.31349	undefined	undefined	0.0060108	liquid
488.68	1.8321	630.42	0.0015863	22.686	22.913	54.069	138.62	197.58	474.02	0.33212	undefined	undefined	0.0058717	liquid
490.09	1.8714	627.87	0.0015927	22.957	23.190	54.624	138.98	198.53	468.03	0.35144	undefined	undefined	0.0057333	liquid
491.50	1.9113	625.29	0.0015992	23.229	23.468	55.180	139.35	199.50	462.01	0.37150	undefined	undefined	0.0055955	liquid
492.91	1.9518	622.69	0.0016059	23.502	23.747	55.736	139.72	200.50	455.97	0.39234	undefined	undefined	0.0054582	liquid
494.32	1.9929	620.06	0.0016127	23.776	24.027	56.293	140.09	201.53	449.92	0.41401	undefined	undefined	0.0053216	liquid
495.73	2.0346	617.40	0.0016197	24.051	24.308	56.851	140.46	202.59	443.84	0.43656	undefined	undefined	0.0051856	liquid
497.14	2.0771	614.71	0.0016268	24.327	24.591	57.409	140.84	203.68	437.75	0.46004	undefined	undefined	0.0050502	liquid
498.55	2.1201	611.99	0.0016340	24.604	24.874	57.968	141.22	204.80	431.63	0.48451	undefined	undefined	0.0049155	liquid
499.96	2.1638	609.23	0.0016414	24.882	25.160	58.528	141.60	205.96	425.48	0.51003	undefined	undefined	0.0047814	liquid
501.37	2.2082	606.44	0.0016490	25.162	25.446	59.089	141.99	207.16	419.32	0.53667	undefined	undefined	0.0046480	liquid
502.78	2.2533	603.62	0.0016567	25.442	25.734	59.650	142.38	208.40	413.12	0.56451	undefined	undefined	0.0045153	liquid
504.19	2.2990	600.76	0.0016646	25.724	26.023	60.213	142.77	209.68	406.90	0.59362	undefined	undefined	0.0043832	liquid
505.60	2.3454	597.86	0.0016726	26.007	26.314	60.777	143.17	211.02	400.66	0.62411	undefined	undefined	0.0042519	liquid
507.01	2.3925	594.92	0.0016809	26.292	26.606	61.342	143.57	212.40	394.38	0.65605	undefined	undefined	0.0041213	liquid
508.42	2.4404	591.94	0.0016894	26.577	26.899	61.907	143.98	213.84	388.08	0.68957	undefined	undefined	0.0039915	liquid
509.83	2.4889	588.92	0.0016980	26.865	27.195	62.475	144.40	215.33	381.74	0.72477	undefined	undefined	0.0038624	liquid
511.24	2.5382	585.85	0.0017069	27.153	27.491	63.043	144.82	216.89	375.38	0.76180	undefined	undefined	0.0037341	liquid
512.65	2.5881	582.73	0.0017160	27.443	27.790	63.613	145.24	218.52	368.98	0.80078	undefined	undefined	0.0036066	liquid
514.06	2.6389	579.57	0.0017254	27.734	28.090	64.185	145.67	220.22	362.54	0.84188	undefined	undefined	0.0034799	liquid
515.47	2.6903	576.36	0.0017350	28.027	28.392	64.758	146.10	222.01	356.07	0.88527	undefined	undefined	0.0033540	liquid
516.88	2.7426	573.09	0.0017449	28.322	28.696	65.332	146.55	223.88	349.56	0.93116	undefined	undefined	0.0032290	liquid
518.29	2.7955	569.76	0.0017551	28.618	29.001	65.909	146.99	225.86	343.01	0.97975	undefined	undefined	0.0031049	liquid
519.70	2.8493	566.38	0.0017656	28.916	29.309	66.487	147.45	227.93	336.42	1.0313	undefined	undefined	0.0029817	liquid
521.11	2.9038	562.93	0.0017764	29.216	29.619	67.068	147.91	230.13	329.78	1.0860	undefined	undefined	0.0028594	liquid
522.52	2.9592	559.41	0.0017876	29.517	29.931	67.651	148.38	232.46	323.10	1.1443	undefined	undefined	0.0027381	liquid
523.93	3.0153	555.83	0.0017991	29.821	30.245	68.236	148.86	234.93	316.37	1.2065	undefined	undefined	0.0026177	liquid
525.34	3.0723	552.17	0.0018110	30.127	30.561	68.824	149.35	237.56	309.60	1.2730	undefined	undefined	0.0024984	liquid
526.75	3.1301	548.43	0.0018234	30.434	30.880	69.414	149.85	240.38	302.77	1.3441	undefined	undefined	0.0023801	liquid
528.16	3.1887	544.61	0.0018362	30.744	31.201	70.008	150.36	243.39	295.88	1.4205	undefined	undefined	0.0022629	liquid
529.57	3.2481	540.69	0.0018495	31.056	31.526	70.605	150.87	246.64	288.94	1.5028	undefined	undefined	0.0021469	liquid
530.98	3.3085	536.68	0.0018633	31.371	31.853	71.205	151.40	250.15	281.93	1.5915	undefined	undefined	0.0020319	liquid
532.39	3.3697	532.57	0.0018777	31.688	32.183	71.809	151.95	253.96	274.87	1.6875	undefined	undefined	0.0019182	liquid
533.80	3.4318	528.34	0.0018927	32.009	32.516	72.417	152.50	258.12	267.73	1.7918	undefined	undefined	0.0018058	liquid
535.21	3.4948	524.00	0.0019084	32.332	32.853	73.030	153.07	262.68	260.52	1.9054	undefined	undefined	0.0016946	liquid
536.62	3.5587	519.52	0.0019249	32.658	33.193	73.647	153.66	267.70	253.24	2.0295	undefined	undefined	0.0015848	liquid
538.03	3.6235	514.89	0.0019421	32.988	33.538	74.270	154.26	273.28	245.87	2.1658	undefined	undefined	0.0014765	liquid
539.44	3.6893	510.11	0.0019604	33.322	33.887	74.899	154.88	279.52	238.42	2.3160	undefined	undefined	0.0013696	liquid
540.85	3.7561	505.16	0.0019796	33.660	34.240	75.535	155.52	286.56	230.88	2.4824	undefined	undefined	0.0012643	liquid
542.26	3.8239	500.00	0.0020000	34.002	34.599	76.178	156.18	294.58	223.23	2.6676	undefined	undefined	0.0011606	liquid
543.67	3.8926	494.63	0.0020217	34.349	34.964	76.830	156.87	303.80	215.48	2.8749	undefined	undefined	0.0010587	liquid
545.08	3.9625	489.02	0.0020449	34.702	35.335	77.492	157.59	314.55	207.62	3.1085	undefined	undefined	0.00095865	liquid
546.49	4.0333	483.12	0.0020699	35.062	35.714	78.164	158.34	327.26	199.63	3.3736	undefined	undefined	0.00086056	liquid
547.90	4.1053	476.89	0.0020969	35.429	36.101	78.850	159.13	342.55	191.51	3.6769	undefined	undefined	0.00076459	liquid
549.31	4.1784	470.28	0.0021264	35.804	36.498	79.552	159.96	361.35	183.25	4.0269	undefined	undefined	0.00067090	liquid
550.72	4.2526	463.20	0.0021589	36.189	36.906	80.272	160.84	385.03	174.82	4.4352	undefined	undefined	0.00057970	liquid
552.13	4.3280	455.57	0.0021951	36.587	37.329	81.015	161.78	415.88	166.22	4.9171	undefined	undefined	0.00049121	liquid
553.54	4.4047	447.22	0.0022360	37.000	37.769	81.788	162.80	457.78	157.43	5.4941	undefined	undefined	0.00040575	liquid
554.95	4.4827	437.94	0.0022834	37.434	38.233	82.600	163.92	518.04	148.42	6.1968	undefined	undefined	0.00032370	liquid
556.36	4.5621	427.36	0.0023399	37.895	38.729	83.466	165.16	612.10	139.18	7.0705	undefined	undefined	0.00024557	liquid
557.77	4.6431	414.85	0.0024105	38.399	39.273	84.416	166.60	778.98	129.67	8.1870	undefined	undefined	0.00017211	liquid
559.18	4.7257	398.98	0.0025064	38.976	39.901	85.512	168.35	1152.1	119.87	9.6714	undefined	undefined	0.00010449	liquid
560.59	4.8103	375.26	0.0026648	39.727	40.728	86.959	170.75	2630.3	109.79	11.806	undefined	undefined	4.4915e-05	liquid
